'id','aopf','hygleadtime','lrff','actual','averagedn','category','chinesebrand','clazz','competitorleadtime','competitorname','competitorpricing','dealerhandlingcost','dealernet','dealerpremiumpercentage','dealerpricingpremium','dealerpricingpremiumpercentage','dealerstreetpricing','ischinesebrand','marketshare','model','plant','region','series','variancepercentage','color_id','country_id'
1790,0,11.0,0,0,10000.0,Class 5 (2.5T Combined) Diesel,false,Class 5 non BT,20.0,TCM,21521.0,11450.0,10000.0,0.1,1000.0,0.044543429844097995,22450.0,false,0.0215,'','',Asia,'',-0.08963338134845035,1546,307
1766,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,15.0,Yale,19830.27,8830.27,10000.0,0.1,1000.0,0.05042795685585723,19830.27,false,0.0462,'','',Asia,'',-0.05042795685585723,1532,307
1767,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,44.0,Jungheinrich,20571.85,8830.27,10000.0,0.1,1000.0,0.05042795685585723,19830.27,false,0.0308,'','',Asia,'',-0.012561825990370428,1535,307
1768,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,8.0,Crown,19479.21,8830.27,10000.0,0.1,1000.0,0.05042795685585723,19830.27,false,0.0769,'','',Asia,'',-0.06935907565039863,1534,307
1769,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,20.0,Toyota,18327.07,8830.27,10000.0,0.1,1000.0,0.05042795685585723,19830.27,false,0.4077,'','',Asia,'',-0.13658484416767114,1537,307
1770,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,Class 1,20.0,Mitsubishi,17967.12,8830.27,10000.0,0.1,1000.0,0.05042795685585723,19830.27,false,0.1308,'','',Asia,'',-0.1593549773141161,1538,307
1771,0,15.0,0,0,10000.0,Class 1 (Lead Acid),true,Class 1,2.0,Heli,19781.68,8830.27,10000.0,0.1,1000.0,0.05042795685585723,19830.27,false,0.2308,'','',Asia,'',-0.05300813682154398,1531,307
1694,0,18.0,0,0,10000.0,Class 5 (4-5T),false,Class 5 non BT,25.0,TCM,42424.24,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.2071,'','',Asia,'',0.15500006600000366,1546,274
1696,0,18.0,0,0,10000.0,Class 5 (4-5T),false,Class 5 non BT,20.0,Mitsubishi,40909.09,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.1571,'','',Asia,'',0.12370380274897325,1538,274
1697,0,18.0,0,0,10000.0,Class 5 (4-5T),false,Class 5 non BT,20.0,UniCarrier,40909.09,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.1571,'','',Asia,'',0.12370380274897325,1547,274
1698,0,18.0,0,0,10000.0,Class 5 (4-5T),false,Class 5 non BT,32.0,Linde,45454.55,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.0571,'','',Asia,'',0.21133351886664808,1539,274
1699,0,18.0,0,0,10000.0,Class 5 (4-5T),true,Class 5 non BT,17.0,Heli,31818.18,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.1571,'','',Asia,'',-0.12666657866666173,1531,274
1700,0,18.0,0,0,10000.0,Class 5 (4-5T),false,Class 5 non BT,18.0,HYG,34848.48,23848.480000000003,10000.0,0.1,1000.0,0.02869565616635216,34848.48,false,0.0571,'','',Asia,'',-0.02869565616635216,1530,274
1940,0,24.0,0,0,10000.0,Class 5 (HYM 4-5T),true,Class 5 non BT,2.0,HeLi. (Chinese Engine),16837.17,23100.6,10000.0,0.1,1000.0,0.029324997214125265,34100.6,false,0.49,'','',Asia,'',-1.0847090098870535,1531,335
1941,0,24.0,0,0,10000.0,Class 5 (HYM 4-5T),true,Class 5 non BT,2.0,Hang Cha. (Chinese Engine),17689.68,23100.6,10000.0,0.1,1000.0,0.029324997214125265,34100.6,false,0.44,'','',Asia,'',-0.9842416595438696,1529,335
1942,0,24.0,0,0,10000.0,Class 5 (HYM 4-5T),false,Class 5 non BT,24.0,HYG HYM,34100.6,23100.6,10000.0,0.1,1000.0,0.029324997214125265,34100.6,false,0.07,'','',Asia,'',-0.029324997214125265,1530,335
1748,0,34.0,0,0,10000.0,Class 5 (CRG 5T),false,Class 5 non BT,40.0,Toyota,55292.3,52000.0,10000.0,0.1,1000.0,0.015873015873015872,63000.0,false,0.25,'','',Pacific,'',-0.1574848577469195,1537,293
1749,0,34.0,0,0,10000.0,Class 5 (CRG 5T),false,Class 5 non BT,34.0,HYG,63000.0,52000.0,10000.0,0.1,1000.0,0.015873015873015872,63000.0,false,0.113,'','',Pacific,'',-0.015873015873015872,1530,293
1750,0,34.0,0,0,10000.0,Class 5 (CRG 5T),false,Class 5 non BT,5.0,Linde,19593.0,52000.0,10000.0,0.1,1000.0,0.015873015873015872,63000.0,false,0.22,'','',Pacific,'',-2.2664727198489256,1539,293
1714,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,Baoli,30150.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.04,'','',Pacific,'',-0.5588723051409619,1543,293
1715,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,Enforcer,27690.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.04,'','',Pacific,'',-0.6973636691946551,1548,293
1716,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,HYG CRG,28000.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.55,'','',Pacific,'',-0.6785714285714286,1530,293
1717,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,HYG HYM,46000.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.15,'','',Pacific,'',-0.021739130434782608,1530,293
1718,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,Linde,19593.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.15,'','',Pacific,'',-1.3988159036390548,1539,293
1719,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,Crown,19593.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.2,'','',Pacific,'',-1.3988159036390548,1534,293
1720,0,5.0,0,0,10000.0,Class 1 (Lead Acid 4 Wheel),false,Class 1,5.0,Toyota,19593.0,35000.0,10000.0,0.1,1000.0,0.021739130434782608,46000.0,false,0.3,'','',Pacific,'',-1.3988159036390548,1537,293
1609,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,Class 2,40.0,Hyster,123400.53,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,false,0.03,'',Masate,Asia,B464,0.08011349195067398,1533,257
1611,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,Class 2,40.0,Yale,113211.5,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,false,0.03,'',Masate,Asia,B464,-0.0026762531468631405,1532,257
1613,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,Class 2,75.0,Crown,84558.82,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,false,0.25,'',Masate,Asia,B464,-0.3424321984759968,1534,257
1615,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,Class 2,48.0,Jungheinrich,85294.12,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,false,0.6,'',Masate,Asia,B464,-0.3308594148475429,1535,257
1617,16,40.0,17,11,3029.826331360948,Class 2 (VNA 1.3 - 2.5T),false,Class 2,26.0,Linde,92279.41,109878.69103550295,3029.826331360948,0.1,302.9826331360964,0.0026762531468631405,113211.5,false,0.1,'',Masate,Asia,B464,-0.23011712616212102,1539,257
1680,0,15.0,0,0,10000.0,Class 5 (Diesel),true,Class 5 non BT,2.0,Heli,12000.0,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,false,0.3918,'','',Asia,'',-0.9102566666666668,1531,274
1681,0,15.0,0,0,10000.0,Class 5 (Diesel),false,Class 5 non BT,24.0,Toyota (Japan),23846.15,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,false,0.3612,'','',Asia,'',0.03870939334022472,1537,274
1682,0,15.0,0,0,10000.0,Class 5 (Diesel),false,Class 5 non BT,17.0,Komatsu (Japan),22153.85,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,false,0.1101,'','',Asia,'',-0.03472218147184364,1545,274
1683,0,15.0,0,0,10000.0,Class 5 (Diesel),true,Class 5 non BT,2.0,Hangcha,13169.23,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,false,0.1007,'','',Asia,'',-0.7406545409260832,1529,274
1684,0,15.0,0,0,10000.0,Class 5 (Diesel),false,Class 5 non BT,11.0,HYG (SN),25805.0,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,false,0.0181,'','',Asia,'',0.11168068203836459,1530,274
1685,0,15.0,0,0,10000.0,Class 5 (Diesel),false,Class 5 non BT,15.0,HYG (HYM),21923.08,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,false,0.0181,'','',Asia,'',-0.04561402868575035,1530,274
1686,0,22.0,0,0,10000.0,Class 5 (LPG),true,Class 5 non BT,2.0,Heli,14461.54,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.3235,'','',Asia,'',-0.5712711094392435,1531,274
1687,0,22.0,0,0,10000.0,Class 5 (LPG),false,Class 5 non BT,24.0,Toyota (Japan),24615.38,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.2982,'','',Asia,'',0.07687795191461602,1537,274
1688,0,22.0,0,0,10000.0,Class 5 (LPG),false,Class 5 non BT,17.0,Komatsu (Japan),23076.92,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0909,'','',Asia,'',0.015336535378204643,1545,274
1689,0,22.0,0,0,10000.0,Class 5 (LPG),true,Class 5 non BT,2.0,Hangcha,13846.15,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0832,'','',Asia,'',-0.6411060114183366,1529,274
1690,0,22.0,0,0,10000.0,Class 5 (LPG),false,Class 5 non BT,11.0,HYG (SN),23076.93,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0157,'','',Asia,'',0.01533696206557806,1530,274
1691,0,22.0,0,0,10000.0,Class 5 (LPG),false,Class 5 non BT,15.0,HYG (HYM),20837.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0157,'','',Asia,'',-0.09051206987570187,1530,274
1692,0,22.0,0,0,10000.0,Class 5 (LPG),false,Class 5 non BT,22.0,HYG IRIS (Probable SOP),21723.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.0157,'','',Asia,'',-0.046034157344749804,1530,274
1693,0,22.0,0,0,10000.0,Class 5 (LPG),false,Class 5 non BT,24.0,Crown,28079.05,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,false,0.1571,'','',Asia,'',0.19074897476944552,1534,274
1619,9,38.0,9,7,0.0,Class 2 (Order Picker),false,Class 2,38.0,HYG (USA),24313.87,24313.87,0.0,0.1,0.0,0.0,24313.87,false,0.06,'',Greenville,Asia,H118,0.0,1530,257
1620,9,38.0,9,7,0.0,Class 2 (Order Picker),false,Class 2,24.0,Toyota (SN),26277.37,24313.87,0.0,0.1,0.0,0.0,24313.87,false,0.28,'',Greenville,Asia,H118,0.0747220897677355,1537,257
1621,9,38.0,9,7,0.0,Class 2 (Order Picker),false,Class 2,62.0,Crown,32116.79,24313.87,0.0,0.1,0.0,0.0,24313.87,false,0.16,'',Greenville,Asia,H118,0.2429545418455581,1534,257
1622,9,38.0,9,7,0.0,Class 2 (Order Picker),false,Class 2,28.0,Jungheinrich (G),37956.2,24313.87,0.0,0.1,0.0,0.0,24313.87,false,0.2,'',Greenville,Asia,H118,0.3594229664718807,1535,257
1623,9,38.0,9,7,0.0,Class 2 (Order Picker),false,Class 2,26.0,Linde,25000.0,24313.87,0.0,0.1,0.0,0.0,24313.87,false,0.23,'',Greenville,Asia,H118,0.02744520000000004,1539,257
1624,9,38.0,9,7,0.0,Class 2 (Order Picker),false,Class 2,24.0,Mitsubishi/Nichiyu,24817.52,24313.87,0.0,0.1,0.0,0.0,24313.87,false,0.06,'',Greenville,Asia,H118,0.020294130920414346,1538,257
1927,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,Class 2,28.0,Linde,129737.99,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,false,0.1042,'','',Asia,'',-0.1083473699569417,1539,335
1928,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,Class 2,48.0,Jungheinrich,126245.0,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,false,0.7292,'','',Asia,'',-0.13901350548536584,1535,335
1929,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,Class 2,75.0,Crown,141921.0,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,false,0.0104,'','',Asia,'',-0.013202838198716253,1534,335
1930,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,Class 2,38.0,Still,125371.18,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,false,0.1042,'','',Asia,'',-0.14695227403937666,1536,335
1931,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,Class 2,40.0,Hyster,138510.92,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,false,0.0208,'','',Asia,'',-0.03814746158642218,1533,335
1932,0,40.0,0,0,10000.0,Class 2 (VNA 1.3 - 1.5T),false,Class 2,40.0,Yale,142794.76,131794.76,10000.0,0.1,1000.0,0.007003058095409103,142794.76,false,0.0313,'','',Asia,'',-0.007003058095409103,1532,335
1777,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,Class 2,49.0,Yale,61135.37,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,false,0.2247,'','',Asia,'',-0.08856787813666618,1532,307
1778,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,Class 2,46.0,Hyster,65550.0,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,false,0.1685,'','',Asia,'',-0.015255530129672006,1533,307
1779,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,Class 2,75.0,Crown,58951.97,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,false,0.4494,'','',Asia,'',-0.12888509069332202,1534,307
1780,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,Class 2,25.0,Raymond,62445.41,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,false,0.1124,'','',Asia,'',-0.0657308519553318,1540,307
1781,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,Class 2,48.0,Mitsubishi/ CAT,58951.97,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,false,0.0337,'','',Asia,'',-0.12888509069332202,1538,307
1782,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,Class 2,28.0,Linde(China),61444.0,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,false,0.0112,'','',Asia,'',-0.08310005858993555,1539,307
1665,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Jungheinrich,35757.58,18965.34,10000.0,0.1,1000.0,0.03337188898907872,29965.34,false,0.88,'','',Asia,'',0.13402025528573247,1535,274
1666,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,18.0,HYG (Italy),42113.64,18965.34,10000.0,0.1,1000.0,0.03337188898907872,29965.34,false,0.05,'','',Asia,'',0.26471945906361927,1530,274
1667,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,17.0,HYG (HYM),29965.34,18965.34,10000.0,0.1,1000.0,0.03337188898907872,29965.34,false,0.03,'','',Asia,'',-0.03337188898907872,1530,274
1668,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),true,Class 2,12.0,Heli - Lithium,21000.0,18965.34,10000.0,0.1,1000.0,0.03337188898907872,29965.34,false,0.03,'','',Asia,'',-0.47454,1531,274
1669,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),true,Class 2,12.0,Heli - Lead Acid,17000.0,18965.34,10000.0,0.1,1000.0,0.03337188898907872,29965.34,false,0.03,'','',Asia,'',-0.8214905882352941,1531,274
1874,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,24.0,Toyota (China),19580.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.1584,'','',Asia,'',-0.2083758937691522,1537,326
1875,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,20.0,Mistsubish (China),20900.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.0693,'','',Asia,'',-0.1320574162679426,1538,326
1876,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,20.0,Unicarrier (Japan),24200.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.0693,'','',Asia,'',0.02231404958677686,1547,326
1877,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,15.0,HYG (China),21560.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.0099,'','',Asia,'',-0.09740259740259741,1530,326
1878,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,22.0,Others (China),16500.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.2277,'','',Asia,'',-0.43393939393939396,1550,326
1879,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,11.0,HYG (Japan),22660.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.0099,'','',Asia,'',-0.0441306266548985,1530,326
1880,0,11.0,0,0,10000.0,Class 5 (3T Combined),false,Class 5 non BT,24.0,Toyota (Japan),23100.0,11660.0,10000.0,0.1,1000.0,0.0441306266548985,22660.0,false,0.4554,'','',Asia,'',-0.024242424242424242,1537,326
1745,0,18.0,0,0,10000.0,Class 5 (HYM 4-5T),false,Class 5 non BT,24.0,Toyota,40035.1,25400.0,10000.0,0.1,1000.0,0.027472527472527472,36400.0,false,0.15,'','',Pacific,'',0.06581974317536358,1537,293
1746,0,18.0,0,0,10000.0,Class 5 (HYM 4-5T),false,Class 5 non BT,20.0,CAT,36390.2,25400.0,10000.0,0.1,1000.0,0.027472527472527472,36400.0,false,0.05,'','',Pacific,'',-0.027749229188078192,1549,293
1747,0,18.0,0,0,10000.0,Class 5 (HYM 4-5T),false,Class 5 non BT,18.0,HYG HYM,36400.0,25400.0,10000.0,0.1,1000.0,0.027472527472527472,36400.0,false,0.02,'','',Pacific,'',-0.027472527472527472,1530,293
1567,181,15.0,203,95,460.53064426924055,Li-ion,false,Class 1,12.0,Clark,13635.42,20607.786291303833,460.53064426924055,0.1,46.05306442692381,0.0021811242498319303,21114.37,false,0.44,'',Maximal,Asia,A3C4,-0.551871747582907,1527,247
1569,181,15.0,203,95,460.53064426924055,Li-ion,false,Class 1,12.0,Doosan/Hyundai,16557.29,20607.786291303833,460.53064426924055,0.1,46.05306442692381,0.0021811242498319303,21114.37,false,0.28,'',Maximal,Asia,A3C4,-0.27801246849133654,1528,247
1571,181,15.0,203,95,460.53064426924055,Li-ion,true,Class 1,2.0,Hangcha,19479.17,20607.786291303833,460.53064426924055,0.1,46.05306442692381,0.0021811242498319303,21114.37,false,0.15,'',Maximal,Asia,A3C4,-0.08631030297630364,1529,247
1573,181,15.0,203,95,460.53064426924055,Li-ion,false,Class 1,15.0,HYG,21114.37,20607.786291303833,460.53064426924055,0.1,46.05306442692381,0.0021811242498319303,21114.37,false,0.02,'',Maximal,Asia,A3C4,-0.0021811242498319303,1530,247
1575,181,15.0,203,95,460.53064426924055,Li-ion,true,Class 1,2.0,Heli,18505.21,20607.786291303833,460.53064426924055,0.1,46.05306442692381,0.0021811242498319303,21114.37,false,0.11,'',Maximal,Asia,A3C4,-0.1434846221375993,1531,247
1802,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,Class 1,24.0,Toyota,38523.6,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,false,0.4,'','',Asia,'',0.01714533428859193,1537,315
1803,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,Class 1,15.0,HYG HYM,36863.1,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,false,0.04,'','',Asia,'',-0.027127398401111138,1530,315
1804,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,Class 1,12.0,BYD,25239.6,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,false,0.09,'','',Asia,'',-0.5001465950332018,1554,315
1805,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),true,Class 1,2.0,Heli,24220.5,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,false,0.37,'','',Asia,'',-0.5632666542804649,1531,315
1806,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,Class 1,17.0,Linde,23757.2,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,false,0.07,'','',Asia,'',-0.593752630781405,1539,315
1807,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,Class 1,8.0,Jungheinrich,21667.8,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,false,0.04,'','',Asia,'',-0.747436287948015,1535,315
1740,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,20.0,Toyota (China),16555.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.02,'','',Pacific,'',-0.13440048323769255,1537,293
1741,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,12.0,Mitsubishi-Vulcan (China),17850.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.1,'','',Pacific,'',-0.052100840336134456,1538,293
1742,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,4.0,Baoli (China),16793.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.02,'','',Pacific,'',-0.11832311081998452,1543,293
1743,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),true,Class 5 non BT,2.0,Heli (China),17150.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.0,'','',Pacific,'',-0.09504373177842565,1531,293
1744,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,Class 5 non BT,15.0,HYG (China),17780.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,false,0.08,'','',Pacific,'',-0.0562429696287964,1530,293
1595,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,18.0,HYG,39157.33,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.01,'',Masate,Asia,D435,0.1475829543645742,1530,257
1596,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Linde,27573.53,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.22,'',Masate,Asia,D435,-0.21052239425171282,1539,257
1597,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,28.0,Jungheinrich (China),27858.88,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.5,'',Masate,Asia,D435,-0.19812338304954932,1535,257
1598,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,62.0,Crown,38686.13,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.06,'',Masate,Asia,D435,0.1372004500431697,1534,257
1599,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,58.0,Still,32481.75,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.2,'',Masate,Asia,D435,-0.027603979267478814,1536,257
1600,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,Class 2,17.0,HYG (HYM),33283.73,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,false,0.01,'',Masate,Asia,D435,-0.0028435981655729903,1530,257
1724,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Toyota (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.06,'','',Pacific,'',-0.05103863624763946,1537,293
1625,67,15.0,72,100,903.5310546875007,Class 2 (SNRT),false,Class 2,15.0,HYG,22089.78,21095.895839843746,903.5310546875007,0.1,90.35310546875189,0.0040902673303560245,22089.78,false,0.13,'',SN,Asia,C915,-0.0040902673303560245,1530,257
1725,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Mitsubishi (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.22,'','',Pacific,'',-0.05103863624763946,1538,293
1726,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,CAT (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.16,'','',Pacific,'',-0.05103863624763946,1549,293
1727,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Clark (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.04,'','',Pacific,'',-0.05103863624763946,1527,293
1728,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,HYG (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.11,'','',Pacific,'',-0.05103863624763946,1530,293
1729,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Others (Japan),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.27,'','',Pacific,'',-0.05103863624763946,1550,293
1730,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Toyota (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.2,'','',Pacific,'',-0.05103863624763946,1537,293
1731,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Mitsubishi-Vulcan (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.12,'','',Pacific,'',-0.05103863624763946,1538,293
1732,0,5.0,0,0,10000.0,Class 5 (2.5T Combined),false,Class 5 non BT,5.0,Baoli (China),19593.0,8593.0,10000.0,0.1,1000.0,0.05103863624763946,19593.0,false,0.04,'','',Pacific,'',-0.05103863624763946,1543,293
